Laglista,Section Number,Section Name,Index,SFS Number,Amendment SFS,Document Name,Notisum Comment,Summary (Så här påverkas vi),Compliance,Link
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","(EU) nr 165/2014","","Beteckning(EU) nr 165/201432024R1230Europaparlamentets och rådets förordning (EU) nr 165/2014 av den","Förordningen kräver att färdskrivare ska vara installerade och användas i fordon som är registrerade i en medlemsstat och som används för transporter på väg av passagerare eller gods och som omfattas av förordning (EG) nr 561/2006. Färdskrivare ska i fråga om konstruktion, installation, användning och provning uppfylla kraven i den nya förordningen från den 2 mars 2016.","Färdskrivare vid vägtransporterFörordningen berör de verksamheter som använder fordon och fordonskombinationer som har högre sammanlagd totalvikt än 3,5 ton. Färdskrivare används för att säkerställa att reglerna om kör- och vilotider följs.I denna förordning fastställs bl.a. skyldigheter och krav i samband med installation, användning, provning och kontroll av färdskrivare vid vägtransporter.Färdskrivare ska vara installerade och användas i fordon som är registrerade i en medlemsstat och som används för transporter på väg av passagerare eller gods och om fordonens högsta tillåtna vikt, inklusive släpvagn eller påhängsvagn, överstiger 3,5 ton.Färdskrivare ska uppfylla stränga tekniska och andra krav.Här anges bl.a. även bestämmelser kring:- installation och besiktning- förarkort- korrekt användning av färdskrivare- transportföretagets ansvar- uppgifter som ska medföras av föraren","","https://www.notisum.se/rn/document/?id=314R0165"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","MSBFS 2015:9","","BeteckningMSBFS 2015:9MSBFS 2020:5Myndigheten för samhällsskydd och beredskaps föreskrifter om säker","Dessa föreskrifter om säkerhetsrådgivare för transport av farligt gods träder i kraft den 1 juli 2015 och ersätter Räddningsverkets föreskrifter SRVFS 2006:9. Den som ska ha säkerhetsrådgivare ska omgående meddela till MSB vem eller vilka personer som har utsetts.(MSB har slutat konsolidera och kommer inte att konsolidera MSBFS 2015:9.)","Säkerhetsrådgivare för transport av farligt godsDessa föreskrifter berör de verksamheter som transporterar farligt gods eller lämnar farligt gods för transport till någon annan. Här ingår även lastning och lossning.Verksamheterna ska ha en eller flera säkerhetsrådgivare. Säkerhetsrådgivaren ska under verksamhetsledningens ansvar verka för att skador i samband med transporterna förebyggs.Säkerhetsrådgivaren ska se till att regler för farligt gods följs, ge råd till verksamheten, skriva en årlig rapport till ledningen, samt ansvara för att det finns rutiner för att hantera farligt gods säkert och förebygga olyckor. Årsrapporten ska arkiveras i fem år och på begäran uppvisas för Myndigheten för samhällsskydd och beredskap.","","https://www.notisum.se/rn/document/?id=MSBB5009"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","SKVFS 2015:6","","BeteckningSKVFS 2015:6SKVFS 2018:6Skatteverkets föreskrifter om personalliggareDetaljbestämmelser om","Detaljbestämmelser om hur personalen ska antecknas i en personalliggare. En personalliggare är en förteckning över vilka personer som är verksamma i en verksamhetslokal och vilka tider de arbetat. Personalliggaren ska fyllas i varje arbetsdag och vara lättillgänglig om Skatteverket gör ett besök. Även oavlönade personer och inhyrd personal ska skrivas in i liggaren. Skyldigheten att föra en personalliggare gäller alla som bedriver verksamhet inom restaurang, frisör, hårvård, tvätteri, byggbranschen, fordonsservice, kropps- och skönhetsvård samt livsmedels- och tobaksgrossister. För byggbranschen kommer till skillnad mot andra branscher att gälla att personalliggaren ska föras elektroniskt. Personalliggare i restaurang-, frisör- och tvätteriverksamheter får föras manuellt eller elektroniskt. Personalliggare ska skydda seriösa företag och förhindra svartarbete, människohandel och social dumpning.","PersonalliggareFöreskrifterna gäller alla som bedriver verksamhet inom restaurang, frisör, hårvård, tvätteri, byggbranschen, fordonsservice, kropps- och skönhetsvård samt livsmedels- och tobaksgrossister och innehåller detaljbestämmelser om hur personalen ska antecknas i en personalliggare.","","https://www.notisum.se/rn/document/?id=SKFB5006"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","ELSÄK-FS 2017:2","","Elsäkerhetsverkets föreskrifter och allmänna råd om elinstallationsarbeteInnehåller vissa undantag från krav vid utförande av elinstallationsarbeten som finns i Elsäkerhetslagen (2016:732)","Innehåller vissa undantag från krav vid utförande av elinstallationsarbeten som finns i Elsäkerhetslagen (2016:732) samt allmänna råd till 4 § elsäkerhetslagen. Kompletterar Elsäkerhetsförordningen (2017:218). Träder ikraft träder ikraft den 1 juli 2017.","Om elinstallationsarbeteDessa föreskrifter innehåller vissa undantag från krav vid utförande av elinstallationsarbeten som finns i elsäkerhetslagen.","","https://www.notisum.se/rn/document/?id=ELSB7002"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","ELSÄK-FS 2017:3","","Kompletterar Elsäkerhetsförordningen (2017:218)","Innehåller regler som bestämmer hur elinstallationsarbete ska utföras och vad elinstallationsföretagens egenkontrollprogram minst ska innehålla. Föreskrifterna innehåller även regler om vilken auktorisationsnivå företagets elinstallatör för regelefterlevnad minst ska ha, och hur anmälan av elinstallationsföretag som utför elinstallationsarbete på annans anläggning ska göras. Kompletterar Elsäkerhetsförordningen (2017:218). Träder ikraft den 1 juli 2017.","Om elinstallationsföretag och om utförande av elinstallationsarbeteDessa föreskrifter berör verksamheter som är elinstallationsföretag.Elinstallationsarbeten ska utföras så att anläggningen blir utförd enligt god elsäkerhetsteknisk praxis.Vi ska bl.a.:- upprätta dokumentation och märka anläggningen i enlighet med Elsäkerhetsverkets föreskrifter- ha ett egenkontrollprogram som följs upp och uppdateras- ha en auktoriserad elinstallatör för kontroll av lagefterlevnad","","https://www.notisum.se/rn/document/?id=ELSB7003"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","SFS 2017:319","SFS 2022:477","Förordning (2017:319)","Denna förordning kompletterar den Lag (1999:678) om utstationering av arbetstagare i fråga om information, samarbete mellan myndigheter, anmälningsskyldighet och kontaktperson samt sanktionsavgifter. Den behandlar Arbetsmiljöverkets roll vid utstationering, hur en anmälan enligt lagen ska göras och anger hur stor sanktionsavgiften enligt 14 § första stycket lagen (1999:678) om utstationering av arbetstagare ska vara. Den ersätter Förordning (2013:352) om anmälningsskyldighet vid utstationering av arbetstagare den 1 juni 2017.","Förordning om utstationering av arbetstagareDenna förordning kompletterar lag (1999:678) om utstationering av arbetstagare och innehåller regler om anmälningsskyldighet samt kontaktperson när det gäller utstationerade arbetstagare.","","https://www.notisum.se/rn/document/?id=20170319"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","SFS 2018:396","SFS 2024:883","Strålskyddslag (2018:396)","Strålskyddslag (2018:396) ersätter Strålskyddslagen (1988:220) den 1 juni 2018. Lagen täcker in både joniserande och icke-joniserande strålning. Den innehåller regler om de grundläggande principerna för strålskyddet, som t.ex. dosgränser. Medför inga nya krav när det gäller icke-joniserande strålning. Däremot införs nya regler om utsläpp av radioaktiva ämnen till miljön samt justerade krav på tillstånd för verksamheter med joniserande strålning. Reglerna innebär också att arbetstagare får ett ökat skydd. Fr.o.m den 1 september 2018 blir det förbjudet att låta personer under 18 år sola solarium. I fråga om lokaler som allmänheten har tillträde till och i fråga om bostäder ska fastighetsägaren optimera strålskyddet genom att vidta åtgärder så att radonhalten hålls så låg som det är möjligt och rimligt.Lagen kompletteras av Strålskyddsförordning (2018:506).","StrålskyddslagDenna lag berör de verksamheter som hanterar joniserande strålning och icke-joniserande strålning.Lagen innehåller bl.a. grundläggande bestämmelser om skydd mot joniserande strålning, regler kring arbetstagares exponering för joniserande strålning, allmänhetens och miljöns exponering för joniserande strålning, tillstånd och anmälan i fråga om joniserande strålning samt regler avseende tekniska anordningar som kan alstra icke-joniserande strålning o.s.v.Exempel på när arbetstagare kan utsättas för icke-joniserande strålning är genom radiovågor från mobiltelefoner och magnetfält från kraftledningar och olika apparater.Exempel på när arbetstagare kan utsättas för på joniserande strålning är röntgenstrålning och strålning från radioaktiva ämnen såsom radon som kan förekomma i inomhusluft.","","https://www.notisum.se/rn/document/?id=20180396"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","SFS 2018:506","SFS 2024:1010","Strålskyddsförordning (2018:506)","Denna strålskyddsförordning innehåller kompletterande regler till Strålskyddslagen (2018:396) och den ersätter Strålskyddsförordningen (1988:293) och Förordningen (2007:193) om producentansvar för vissa radioaktiva produkter och herrelösa strålkällor den 1 juni 2018. Gäller liksom den gamla förordningen både joniserande strålning och icke-joniserande strålning. Flera av bestämmelserna i den gamla strålskyddsförordningen förs in i den nya strålskyddsförordningen med endast språkliga och redaktionella ändringar. Referensnivån för radon är 200 becquerel per kubikmeter luft inomhus. Tillsynen utövas huvudsakligen av Strålsäkerhetsmyndigheten men även av Boverket, Arbetsmiljöverket och kommunerna när det gäller radon, byggnadsmaterial och kosmetiska solarier. Kompletterande föreskrifter får utfärdas av Strålsäkerhetsmyndigheten.","Strålskyddsförordning Denna förordning berör de verksamheter som hanterar joniserande strålning och icke-joniserande strålning. Det kan vara röntgenundersökningar, undersökningar och behandlingar med radioaktiva ämnen och strålbehandlingar samt Radon i lokaler för allmänna ändamål.Förordningen innehåller bl.a regler kring dosgränser för joniserande strålning, radiologiska nödsituationer, optimering, referensnivåer, andra bestämmelser om skydd mot strålning, tillstånd och anmälan, dokumentation, information och samtycke.","","https://www.notisum.se/rn/document/?id=20180506"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","(EU) nr 1021/2019","","Beteckning(EU) nr 1021/201932025R1482Europaparlamentets och rådets förordning (EU) 2019/1021 av den ","POPs-förordningen förbjuder eller begränsar användningen av långlivade organiska föroreningar i både kemiska produkter och varor. Varor får inte innehålla de ämnen som listas i förordningen, exempelvis hexaklorbensen, kortkedjiga klorparaffiner (SCCP) och vissa bromerade flamskyddsmedel. POPs-ämnen har särskilt allvarliga hälso- och miljöfarliga egenskaper. POPs står för Persistent Organic Pollutants.","EU-förordning om långlivade organiska föroreningar (POPs)Om vi tillverkar, importerar eller säljer varor eller kemiska produkter måste vi se till att produkten uppfyller de krav som finns i POPs-förordningen, annars får de inte säljas eller användas inom EU/EES. Vi ska ha kunskap om vilka ämnen som regleras i förordningen och vilka ämnen som produkten eller varan består av.Om vi innehar lager större än 50 kg av produkter som består av eller innehåller ämnen som anges i bilaga I eller II till förordningen ska vi lämna uppgifter om lagret till Kemikalieinspektionen.Exempel på ämnen som omfattas är vissa bekämpningsmedel, vissa bromerade flamskyddsmedel och industrikemikalier och kortkedjiga klorparaffiner som används som mjukgörare och flamskyddsmedel i plast.","","https://www.notisum.se/rn/document/?id=319R1021"
"Arbetsmiljö","09","ÖVRIGA DOKUMENT","","KIFS 2022:3","","BeteckningKIFS 2022:3Kemikalieinspektionens föreskrifter om bekämpningsmedelKIFS 2022:3 ersätter KIF","KIFS 2022:3 ersätter KIFS 2008:3 om bekämpningsmedel 2022-05-01 men innehållet i de två författningarna är ganska lika. KIFS 2022:3 innehåller bestämmelser om bekämpningsmedel i form av växtskyddsmedel och biocidprodukter samt om träskyddsbehandlat virke. I KIFS 2022:3 finns bl.a. regler om årlig redovisning av mängduppgifter till Kemikalieinspektionen, undantag från förbudet att använda växtskyddsmedel i vissa områden och utbildning av distributörer av växtskyddsmedel. De innehåller även bestämmelser om undantag, förpackning och märkning för biocidprodukter som ännu inte omfattas av godkännandekravet i EU:s biocidförordning.Bestämmelserna med bilagor om godkännanden av bekämpningsmedel som har upphört och utvidgade produktgodkännanden för mindre användningsområden finns inte längre med i föreskrifterna. I stället hänvisas till bekämpningsmedelsregistret där information om bekämpningsmedel finns. Förpackningen till en godkänd biocidprodukt ska vara märkt enligt bestämmelserna i bilaga 4 när produkten tillhandahålls på marknaden. Biocidprodukter som är tillgängliga för allmänheten och som kan förväxlas med dryckesvaror eller andra livsmedel eller med foder, ska innehålla beståndsdelar som avskräcker från konsumtion. Den som någon gång under ett kalenderår har innehaft ett produktgodkännande för ett växtskyddsmedel eller en biocidprodukt ska lämna mängduppgifter till Kemikalieinspektionen.I KIFS 2022:3 finns även bestämmelser om testanläggningar och testorgan som utför effektivitetstester av växtskyddsmedel, utbildning och utbildningsbevis för distributörer av växtskyddsmedel, särskilda bestämmelser om biocidprodukter som inte omfattas av EU-krav på godkännande, träskyddsbehandlat virke m.m.","BekämpningsmedelDessa föreskrifter berör de verksamheter som använder växtskyddsmedel, biocidprodukter och träskyddsbehandlat virke.Vi ska bland annat:-årligen redovisa mängduppgifter till Kemikalieinspektionen- placera växtskyddsmedel i behörighetsklasser om kriterier avseende detta uppfylls- som distributör ha giltigt utbildningsbevis- ha rutiner avseende biocidprodukter som inte omfattas av EU-krav på godkännande- uppfylla krav för träskyddsbehandling med bekämpningsmedel","","https://www.notisum.se/rn/document/?id=KIC20003"
